MATRIX,CFG,Compiler,CPU_CLK_THREAD_UNHALTED:THREAD_P,INST_RETIRED:ANY_P,UOPS_EXECUTED:STALL_CYCLES,AUTOVEC,DiscardedPapiValues,MACVETH,Scop Skipped,Scop Vect.
test-codes/bibd_15_3.spf.c, AUTOVEC=true ,icc,8902.052631578947,1996.0,1294.25,true,0.016666666666666666,-1.0,-1.0,-1.0
test-codes/bibd_15_3.spf.c, MACVETH ,icc,9040.0,2101.0,1208.1,-1,0.016666666666666666,1.0,0.0,34.0
